	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group	FC_4
FBgn0000636	FBgn0000636	50.0555692361442	-0.284025292120005	0.270852406145638	-1.04863492321085	0.294346176109476	0.701565049495681	No-Change	
FBgn0000639	FBgn0000639	0.882348946657227	-1.75863314844008	2.08396066728144	-0.843889798905969	0.398730989104025	NA	No-Change	
FBgn0000640	FBgn0000640	1.06788039144157	-0.325800990149963	2.1791990586727	-0.149504924230465	0.881155224063581	NA	No-Change	
FBgn0000644	FBgn0000644	6.04034382374812	-1.01129921926986	0.767809199345636	-1.31712308231229	0.187797371043358	0.570866300360555	No-Change	
FBgn0000658	FBgn0000658	3.95393057502517	0.617929611317075	0.865997859705798	0.713546349325854	0.475507742941022	NA	No-Change	
FBgn0000659	FBgn0000659	2.16928769382924	0.96017556870474	1.18614059118944	0.809495582426611	0.418230142807368	NA	No-Change	
FBgn0000662	FBgn0000662	1177.02435639332	-0.13225397690445	0.100233630061537	-1.31945712056178	0.187016336311592	0.570097465892553	No-Change	
FBgn0000667	FBgn0000667	1500.48249436884	-0.108025049690329	0.15900456543788	-0.679383320804914	0.496895015283559	0.836232359330275	No-Change	
FBgn0000709	FBgn0000709	2264.80155116433	-0.157685033538406	0.117841736815235	-1.33810853268093	0.180861059666289	0.55859383018244	No-Change	
FBgn0000711	FBgn0000711	1054.22117364293	0.0493431372499219	0.125605854693203	0.392841061194516	0.694436875249192	0.919516688452592	No-Change	
FBgn0000715	FBgn0000715	0.167018587456651	0.199133464217501	3.80781084362455	0.0522960494613097	0.958292801084791	NA	No-Change	
FBgn0000719	FBgn0000719	2103.48669163677	-0.118361963218411	0.115038135815968	-1.02889326551467	0.303529833333003	0.710666696249103	No-Change	
FBgn0000721	FBgn0000721	930.396084103045	0.0839230660445865	0.106653121761999	0.786878664760179	0.431352898067588	0.800045913326846	No-Change	
FBgn0000723	FBgn0000723	2013.91808753976	-0.0737967040781932	0.120700683233255	-0.611402538091526	0.540933122783627	0.856936813019357	No-Change	
FBgn0000808	FBgn0000808	130.707370562256	-0.0226255630323492	0.190694595531303	-0.118648160789828	0.905554108017606	0.981022727286842	No-Change	
FBgn0000810	FBgn0000810	291.937357460634	-0.0374768671808537	0.231322517798726	-0.16201132314089	0.871296937095733	0.971752290429524	No-Change	
FBgn0000826	FBgn0000826	125.672709110785	0.598380831053562	0.203639928312538	2.93842585789558	0.00329883550111757	0.0357184257707213	No-Change	
FBgn0000927	FBgn0000927	33.9658396948468	0.276424613905146	0.372087316677987	0.74290254334138	0.457540685780385	0.818130912561467	No-Change	
FBgn0000928	FBgn0000928	677.61312347261	0.470045450898726	0.132827563022574	3.53876439650436	0.000402004475490483	0.00639436011858971	No-Change	
FBgn0000964	FBgn0000964	0.277391822383485	0.147407319358415	3.68497048825653	0.0400023066204143	0.968091287349352	NA	No-Change	
FBgn0000986	FBgn0000986	2374.76331148278	0.0467040432982368	0.119905901379734	0.389505793800159	0.696902025560761	0.920360298994748	No-Change	
FBgn0000996	FBgn0000996	1207.38816067516	-0.22923429113126	0.104101508154115	-2.20202661033396	0.0276634288351347	0.17754015871633	No-Change	
FBgn0001075	FBgn0001075	44.38551226584	-0.010128078624045	0.305173445342146	-0.0331879420658302	0.973524713664399	0.992967098465685	No-Change	
FBgn0001078	FBgn0001078	1144.96895658426	-0.00627543115850723	0.165273913072031	-0.0379698830980799	0.969711694511056	0.992522525667532	No-Change	
FBgn0001079	FBgn0001079	376.75091808679	-0.0244644067700135	0.132612802464591	-0.184479977161675	0.853636933488449	0.966494184450789	No-Change	
FBgn0001083	FBgn0001083	189.883006910654	0.0914269881237169	0.207703275865919	0.440180771066591	0.659806185510795	0.90603123433115	No-Change	
FBgn0001084	FBgn0001084	68.632578755179	0.375801649740698	0.227334255006469	1.65307973376033	0.098314637301579	0.399000236975963	No-Change	
FBgn0001085	FBgn0001085	9.94534595265103	0.580126386068937	0.623616329182814	0.930261699255268	0.352235603286894	0.74832267449397	No-Change	
FBgn0001086	FBgn0001086	1137.42419030309	0.00146006564507958	0.103098657292261	0.0141618298766067	0.988700872277329	0.996932206846717	No-Change	
FBgn0001087	FBgn0001087	1704.4552673577	0.0854553169786264	0.114677450488986	0.745179776967869	0.45616304657776	0.818130912561467	No-Change	
FBgn0001089	FBgn0001089	51.9275986701211	0.16420465314383	0.283421025912627	0.579366518821546	0.562341890554157	0.86500317749437	No-Change	
FBgn0001090	FBgn0001090	41.4414495139348	0.644279344513592	0.304698451604504	2.11448184630049	0.0344741336692065	0.207171674859799	No-Change	
FBgn0001091	FBgn0001091	4323.4864368713	0.707932555458421	0.15912612112756	4.44887709473494	8.63203908062693e-06	0.00023760528352453	No-Change	
FBgn0001092	FBgn0001092	9128.37294929525	0.374980005292949	0.148639537113937	2.52274739664665	0.0116442011457375	0.0956584663891111	No-Change	
FBgn0001098	FBgn0001098	495.639000022685	-0.278644124003963	0.137988470973723	-2.01932902102397	0.0434530334568178	0.240623656203071	No-Change	
FBgn0001104	FBgn0001104	6854.85020476451	0.0727364633835412	0.0822974279851233	0.883824259935434	0.376791088223349	0.766467988812438	No-Change	
FBgn0001105	FBgn0001105	4157.90269005022	0.0784167920447257	0.0983994749320223	0.796922870766319	0.425495827248902	0.799085431149325	No-Change	
FBgn0001108	FBgn0001108	2258.19644570516	-0.142130158056602	0.108780836515164	-1.30657349777585	0.191357602295383	0.575474609586189	No-Change	
FBgn0001112	FBgn0001112	0.782156385912821	1.04133847312831	2.34791484990187	0.443516285597765	0.657392342318424	NA	No-Change	
FBgn0001114	FBgn0001114	39031.0535937364	-0.52272865052145	0.123274474061531	-4.24036406969814	2.23157540983849e-05	0.000542100181220937	No-Change	
FBgn0001120	FBgn0001120	1.78353716408564	0.968936763749406	1.33700524069797	0.724706780688146	0.46863193440475	NA	No-Change	
FBgn0001122	FBgn0001122	996.402382796517	0.67190694892956	0.181109656215726	3.70994547153923	0.000207303892148954	0.00364772501181806	No-Change	
FBgn0001123	FBgn0001123	921.372808675609	-0.0279271570503071	0.199894722616894	-0.139709326412937	0.888889657271156	0.976799288962393	No-Change	
FBgn0001124	FBgn0001124	1265.56387631098	0.680479968259012	0.114008071864082	5.96869990986484	2.39151502377557e-09	1.34273273983903e-07	No-Change	
FBgn0001125	FBgn0001125	2413.27356137724	-0.157470013500297	0.131265510239606	-1.19962976727747	0.230283160449516	0.630132498651869	No-Change	
FBgn0001128	FBgn0001128	269.160843811314	-0.349762826830022	0.142666767064506	-2.45160687402328	0.0142219945657185	0.11031479407883	No-Change	
FBgn0001133	FBgn0001133	485.092951546454	-0.0605960840651191	0.154944600281556	-0.391082257497244	0.695736434835812	0.919765085691254	No-Change	
FBgn0001134	FBgn0001134	8.43052393687074	-0.337072953527922	0.730217886747625	-0.461605994108468	0.64436389530689	0.902554558713999	No-Change	
FBgn0001137	FBgn0001137	494.057862333951	-1.25440704856973	0.161453008638666	-7.76948698043221	7.88046422699201e-15	1.04391524556935e-12	Down	
FBgn0001138	FBgn0001138	0.284854336053305	-1.66858963846358	3.61566496159028	-0.461489008574977	0.644447805397917	NA	No-Change	
FBgn0001139	FBgn0001139	3996.47214163378	-0.127689366060109	0.141421365308982	-0.902900108347343	0.366578913142557	0.758183873787096	No-Change	
FBgn0001142	FBgn0001142	372.983962833929	0.062757710431005	0.27433316255171	0.228764578978583	0.819051898637549	0.959768071409694	No-Change	
FBgn0001145	FBgn0001145	423.409266789008	0.18887750070866	0.242630533654198	0.778457261186474	0.436299492972829	0.804643702724308	No-Change	
FBgn0001149	FBgn0001149	2032.27856651031	-0.0661670782015584	0.10734423652997	-0.616400845918584	0.537629995189119	0.8559014804031	No-Change	
FBgn0001150	FBgn0001150	44.5738058912349	-0.311640370744654	0.29239664829361	-1.06581375868481	0.286507840072131	0.693607500894212	No-Change	
FBgn0001168	FBgn0001168	2834.91879603395	0.0761238045027145	0.203549736053692	0.373981347156524	0.70841819373568	0.923711080666117	No-Change	
FBgn0001169	FBgn0001169	1413.79945873559	-0.0374456961985564	0.109986790200057	-0.340456305074871	0.733512922958991	0.935709082282023	No-Change	
FBgn0001170	FBgn0001170	2.09529653729756	-0.527558156883678	1.2339444718391	-0.427538004281014	0.668987510356397	NA	No-Change	
FBgn0001174	FBgn0001174	0.547114878330545	-1.17676641886519	2.64026018147339	-0.445700930204727	0.655813292564198	NA	No-Change	
FBgn0001179	FBgn0001179	947.419223918719	0.179484720882658	0.0935358039633149	1.91888788332917	0.0549985243906928	0.280890054086924	No-Change	
FBgn0001180	FBgn0001180	3.86827457843518	-1.2688668602898	0.974244462542406	-1.3024111596986	0.192775869701664	NA	No-Change	
FBgn0001185	FBgn0001185	474.557538409065	0.0365497458249651	0.13917288138574	0.262621176345854	0.792842576469766	0.953705925554864	No-Change	
FBgn0001186	FBgn0001186	2529.62278960212	0.0725025767039435	0.115514362974861	0.627649885579354	0.530233321493603	0.85252056692545	No-Change	
FBgn0001187	FBgn0001187	9.34845758123842	0.266692452869057	0.64041657946404	0.41643589722841	0.67709106530346	0.9135325779312	No-Change	
FBgn0001189	FBgn0001189	1348.46544693547	0.193577736965438	0.103071596226654	1.87809002724437	0.06036885037744	0.296699775941992	No-Change	
FBgn0001197	FBgn0001197	3285.18575855722	0.346418591881822	0.0855296547775399	4.05027464196887	5.11575560045202e-05	0.00110359735319675	No-Change	
FBgn0001202	FBgn0001202	718.096412154289	-0.0696872142030642	0.119629060499843	-0.582527472103283	0.560211442483696	0.863557948044408	No-Change	
FBgn0001203	FBgn0001203	389.638694626664	0.136551707000965	0.258395707310321	0.528459657563014	0.597180340428346	0.880044311863639	No-Change	
FBgn0001205	FBgn0001205	426.503918374227	0.00728247492093974	0.169025846087971	0.0430849783597563	0.965633793712451	0.991548546493718	No-Change	
FBgn0001206	FBgn0001206	593.01284521523	0.479373747521969	0.107774076689765	4.44795040000091	8.66935411720411e-06	0.000237860143060377	No-Change	
FBgn0001208	FBgn0001208	0.400504590347458	1.02277889600118	2.83697896041098	0.360516912629134	0.718460611317859	NA	No-Change	
FBgn0001215	FBgn0001215	6211.74170883817	-0.155366885373766	0.103705275264052	-1.49815797680663	0.134092210894608	0.47486790474707	No-Change	
FBgn0001216	FBgn0001216	2.04364644965263	1.00505614995001	1.19820095434151	0.838804331033394	0.40157911992349	NA	No-Change	
FBgn0001217	FBgn0001217	2.691212384539	-0.141070950600579	1.11187940468217	-0.126876125240312	0.899038443207205	NA	No-Change	
FBgn0001218	FBgn0001218	30455.5944161222	-0.0071937744074329	0.11042367876661	-0.0651470272298895	0.948056937616698	0.989715584104127	No-Change	
FBgn0001219	FBgn0001219	85276.4811392413	0.177155917971416	0.147996553499275	1.19702732112801	0.231295905939554	0.631538386652348	No-Change	
FBgn0001220	FBgn0001220	6073.07392833288	0.0368578507621894	0.101862679157596	0.361838615153298	0.717472633870383	0.928236378750665	No-Change	
FBgn0001222	FBgn0001222	1048.57078117435	-0.0862059017895481	0.0963803461891934	-0.89443444849562	0.371089487950696	0.76272621478499	No-Change	
FBgn0001224	FBgn0001224	598.924195179851	1.48574818032968	0.143621307861182	10.3449007842606	4.41373234885876e-25	1.38591195754165e-22	Up	
FBgn0001225	FBgn0001225	420.296785851059	1.34740634570278	0.151024427655318	8.92177753375077	4.58863235640506e-19	9.26248217085765e-17	Up	
FBgn0001226	FBgn0001226	1323.88502751031	1.71861747432506	0.186315211955661	9.22424667468401	2.85561070049853e-20	6.05246687970664e-18	Up	
FBgn0001227	FBgn0001227	31.1920798980548	0.494264019722789	0.348170934185897	1.41960161286436	0.15572369561585	0.514937242013396	No-Change	
FBgn0001229	FBgn0001229	2.76061506783581	0.933236185545397	1.28080543281077	0.728632282186201	0.466226625943499	NA	No-Change	
FBgn0001230	FBgn0001230	187.94360358593	0.0966093933488145	0.182444202862962	0.529528435723331	0.596438923864982	0.879500777269537	No-Change	
FBgn0001233	FBgn0001233	45105.7607515089	0.172048420255175	0.10801383386558	1.5928368996631	0.111196784875496	0.430581663205946	No-Change	
FBgn0001234	FBgn0001234	1031.16531906763	-0.238944767566747	0.211030846820178	-1.13227412564171	0.257519204657607	0.662439669866221	No-Change	
FBgn0001235	FBgn0001235	0.49493356146143	1.02304051726293	2.68355377264375	0.381226017414609	0.703035545105049	NA	No-Change	
FBgn0001247	FBgn0001247	1259.89022455664	0.173964350424247	0.0977267541342401	1.78010977613444	0.0750579969783196	0.33784848049509	No-Change	
FBgn0001248	FBgn0001248	2911.53035356819	0.208638375487591	0.138211098261571	1.50956311115286	0.131154940090267	0.470836654325464	No-Change	
FBgn0001250	FBgn0001250	40.7556897060451	-0.0334651678810298	0.294460587160703	-0.113649056410955	0.909515997853181	0.982395630885796	No-Change	
FBgn0001253	FBgn0001253	2.43996875882182	-0.297874372508087	1.21254747680125	-0.245659966481389	0.80594546473244	NA	No-Change	
FBgn0001254	FBgn0001254	0.812054440139393	0.676581110438317	2.07494962439434	0.326071101912079	0.744370560518263	NA	No-Change	
FBgn0001255	FBgn0001255	19.1977373949899	-0.0963613108851211	0.465172491592737	-0.207151782675676	0.83589132232634	0.962964639029023	No-Change	
FBgn0001256	FBgn0001256	1.00978189716732	-1.35085815252856	1.8843081306124	-0.716898754817518	0.473436570353086	NA	No-Change	
FBgn0001257	FBgn0001257	8089.80172193454	0.665455239137006	0.166268134356337	4.00230171411461	6.27292337536235e-05	0.00131638228654262	No-Change	
FBgn0001258	FBgn0001258	1520.17422079885	0.938352182205719	0.122039853557606	7.68889960821524	1.48405850212339e-14	1.87788775835852e-12	No-Change	
FBgn0001259	FBgn0001259	16.4930360496425	0.278868760946312	0.46390213477889	0.601137050337631	0.547748707802477	0.858058674196119	No-Change	
FBgn0001263	FBgn0001263	41.1183436540557	-0.229451129133891	0.295909214908823	-0.775410556932439	0.43809709897066	0.805287863485921	No-Change	
FBgn0001276	FBgn0001276	157.542905811465	-0.0866106635927566	0.195145865252638	-0.44382525594703	0.657168927082845	0.905246170529218	No-Change	
FBgn0001280	FBgn0001280	528.285930054989	0.239145198585352	0.148277999431474	1.61281646301056	0.106784388325154	0.420686823522611	No-Change	
FBgn0001281	FBgn0001281	0.379866779436268	0.132828223344909	2.89618884536491	0.0458631085322659	0.963419358345354	NA	No-Change	
FBgn0001291	FBgn0001291	1208.0062519298	-0.100362216418398	0.104506320420005	-0.960345900755555	0.336881155902745	0.738729572143677	No-Change	
FBgn0001296	FBgn0001296	69.6376342454498	0.0406120920035541	0.292629655757436	0.13878324087979	0.889621437655347	0.97693854645961	No-Change	
FBgn0001297	FBgn0001297	11081.4829706462	-0.391592897554589	0.115113918124637	-3.40178584774258	0.000669470756555555	0.00988810640083274	No-Change	
FBgn0001301	FBgn0001301	1132.34459038257	0.146699871904544	0.117372777027336	1.24986283548849	0.211349657574423	0.603046407885074	No-Change	
FBgn0001308	FBgn0001308	4056.38388556064	-0.139276543928244	0.127349409325156	-1.09365677207528	0.274105539932319	0.680687395297656	No-Change	
FBgn0001311	FBgn0001311	13.6077277757115	0.72012182635579	0.483195866158867	1.4903310992297	0.13613719921434	0.4783137898629	No-Change	
FBgn0001316	FBgn0001316	12351.2044882525	0.151038350541543	0.107962220929548	1.39899262205902	0.161815195531553	0.524883808695268	No-Change	
FBgn0001319	FBgn0001319	1.5138373668096	0.140569696311699	1.44018938767226	0.0976050077267255	0.922245947905697	NA	No-Change	
FBgn0001321	FBgn0001321	10.0495343044702	0.515653578260161	0.607178928569288	0.849261319847199	0.395735899001034	0.776405094274352	No-Change	
FBgn0001323	FBgn0001323	0.212848191979617	0.146484721952783	3.80664546994868	0.0384813146139291	0.969303929226531	NA	No-Change	
FBgn0001324	FBgn0001324	2504.14257636983	-0.0438335038160388	0.11353125216681	-0.386091961283355	0.699428563129428	0.920530458010445	No-Change	
FBgn0001325	FBgn0001325	0.610234143641062	0.618285917478101	2.57251348518637	0.240343120080207	0.810064269473498	NA	No-Change	
FBgn0001330	FBgn0001330	440.453645350033	-0.130900454732585	0.124367972098602	-1.052525441428	0.292558544323016	0.700652920556647	No-Change	
FBgn0001332	FBgn0001332	1154.74632593001	-0.512990889682147	0.0998779298448058	-5.13617863805599	2.8038115714409e-07	1.03802246736576e-05	No-Change	
FBgn0001337	FBgn0001337	674.865573832635	0.124851553934528	0.108878164710014	1.14670883980327	0.251501975805222	0.656475908521144	No-Change	
FBgn0001341	FBgn0001341	349.029689131664	-0.04406760525426	0.151899377320479	-0.290110506254977	0.771731698451674	0.94760418422602	No-Change	
FBgn0001404	FBgn0001404	1297.78559136007	0.193491764752892	0.124611537871721	1.55275962449061	0.12048057186399	0.448054985233545	No-Change	
FBgn0001491	FBgn0001491	269.144062149193	-0.143697702272579	0.196794414111224	-0.730191976848304	0.465272846050936	0.82246382000777	No-Change	
FBgn0001565	FBgn0001565	2251.77323131397	-0.12802222954272	0.121418950168113	-1.05438425686818	0.291707027031286	0.69979971000884	No-Change	
FBgn0001612	FBgn0001612	790.385159071	0.140269422409932	0.130860882054051	1.07189727142443	0.283766175913056	0.691394966529684	No-Change	
FBgn0001624	FBgn0001624	5946.73038544913	-0.205096205079383	0.0991298657371108	-2.06896482260242	0.0385493878411676	0.222630592723038	No-Change	
FBgn0001941	FBgn0001941	2879.844977051	-0.244169451701706	0.129963578962781	-1.87875290639412	0.0602782400871638	0.296426287389197	No-Change	
FBgn0001942	FBgn0001942	56583.9418564216	-0.219734967160798	0.136346755312621	-1.61158926486356	0.107051348270877	0.421151429531554	No-Change	
FBgn0001961	FBgn0001961	6655.69443330877	-0.0381262795055156	0.158152421919892	-0.241073004400953	0.809498535193679	0.956851585246944	No-Change	
